,ASM,Area,Centroid_x,Centroid_y,Contrast,Dissimilarity,Eccentricity,Energy,Homogeneity,Max intensity,Mean intensity,Min intensity,Orientation,Perimeter,Relative intensity,Solidity,StdDev intensity,Texture correlation
P_00644_LEFT_MLO,0.993,77352.0,0.7560128008136108,0.8502142727663217,0.0016,0.0005,0.4773879394794873,0.9965,0.9998,218.6420233463035,199.13426674884192,156.43190661478602,-0.724614609075906,1581.925107043527,0.8574196993972686,0.9232862650544886,11.5961,0.9735
P_00648_LEFT_CC,0.9914,76002.0,0.307446196253381,0.36440574741273746,0.002,0.0008,0.5202091222475809,0.9957,0.9997,174.13618677042803,147.71905004138227,115.22568093385215,-0.3075591199960824,1823.3687578574227,0.682887006942855,0.8655968474881268,9.5355,0.9722
P_00648_LEFT_MLO,0.9899,89449.0,0.4002702737293451,0.3940003720248543,0.0019,0.0011,0.26284912698760027,0.9949,0.9995,186.89494163424123,149.7281173155514,120.02334630350194,1.3910300269919849,1886.203281636579,0.7329213397421225,0.8526341877245994,10.5008,0.9756
P_00651_RIGHT_CC,0.985,102369.0,0.5814219831836223,0.6803094220881708,0.0032,0.0013,0.510952730918859,0.9925,0.9996,224.60700389105057,194.724198675023,132.40077821011675,1.3689090626968978,2142.986073587626,0.8808117799649042,0.8529328445259123,16.7184,0.9733
P_00651_RIGHT_MLO,0.9821,147796.0,0.7573957595665358,0.6629992388030115,0.0026,0.0012,0.5300814559726811,0.991,0.9995,216.02334630350194,174.90246383357524,99.94552529182879,-1.3212088218076934,2257.0937213259504,0.8471503776607919,0.9191007742296571,16.4535,0.9807
P_00652_LEFT_CC,0.9864,95495.0,0.5360409373301726,0.1679277445043153,0.0029,0.0014,0.5236734087883854,0.9932,0.9994,199.9533073929961,158.5104284189508,97.75097276264592,0.0470563487753683,2095.092675305424,0.7841306172274357,0.8604936157942636,12.8897,0.9722
P_00653_LEFT_CC,0.99,62885.0,0.33074892715141346,0.8074464516245542,0.0027,0.0009,0.6235101519317561,0.995,0.9997,235.23346303501947,218.75310963840175,173.7626459143969,-0.9162017450102993,1369.710857587404,0.9224841687647822,0.9144248945761233,15.2551,0.9695
P_00653_LEFT_MLO,0.9913,55440.0,0.5221269981353047,0.5312443141863815,0.0022,0.0009,0.5315669006885133,0.9957,0.9997,198.85992217898834,161.6797019668615,97.57587548638132,-0.005633421052731572,1423.137264458597,0.779842832074464,0.9037264043295407,10.5206,0.9678
P_00656_RIGHT_MLO,0.9951,62072.0,0.4914363278842816,0.15113318941726164,0.0018,0.0006,0.5949875288007974,0.9975,0.9998,190.5214007782101,167.23980605176467,140.40856031128405,0.20700519026496927,1901.8367952889585,0.7471427481498436,0.7387501041381527,8.1459,0.9577
P_00657_LEFT_CC,0.9985,21696.0,0.19129210977778865,0.7819969738930309,0.0008,0.0003,0.6181940807465671,0.9992,0.9999,161.66536964980543,137.6642227439941,117.52140077821011,-1.4211395905290252,1013.7798333582165,0.6339818417639429,0.8027825057352179,3.6996,0.9394
P_00657_LEFT_MLO,0.9988,16688.0,0.3214635018129036,0.6051908335525187,0.0007,0.0002,0.8052371948621534,0.9994,0.9999,155.77821011673154,137.1390982965928,113.35408560311284,-0.08795521307596524,856.1219330881976,0.6108949416342413,0.7922521838207368,3.189,0.9309
P_00659_RIGHT_CC,0.9945,47381.0,0.6567804292783491,0.2292165653905687,0.0012,0.0007,0.5183595399532537,0.9973,0.9997,157.57587548638134,119.22414113523152,75.6692607003891,0.3460711673341415,1476.6336931211285,0.617944609750515,0.8404910152023132,6.134,0.9646
P_00659_RIGHT_MLO,0.9892,96408.0,0.8200579456208704,0.1781413921225786,0.0024,0.0014,0.745485859917148,0.9946,0.9994,166.48638132295721,101.81374795898236,36.5136186770428,-0.5329529880840096,3019.5394641808994,0.6528877698939498,0.7586223176978825,7.527,0.9436
P_00660_LEFT_CC,0.9962,36605.0,0.46560550232395315,0.5018873248549595,0.0017,0.0008,0.6097828280748999,0.9981,0.9997,172.02334630350197,136.36640398576242,103.31906614785993,0.319380572073071,1519.8580438450183,0.6746013580529489,0.6644822828928261,5.7737,0.9414
P_00660_LEFT_MLO,0.9965,40099.0,0.7826891249449336,0.5154617444614363,0.0013,0.0007,0.6995836587999095,0.9982,0.9997,194.55642023346303,152.29390051451452,114.88326848249028,0.017305732031186686,1575.4682169002847,0.7629663538567177,0.7906421909813277,6.2447,0.9454
P_00661_LEFT_CC,0.9972,22915.0,0.7153018506541751,0.35225130868298904,0.0009,0.0004,0.49480532462832627,0.9986,0.9998,176.704280155642,138.4796791729883,116.5136186770428,-1.5280703430194233,720.5889244992065,0.6929579613946746,0.9305205879964266,5.0626,0.9555
P_00661_LEFT_MLO,0.9974,19659.0,0.8008577845406152,0.27172161538484674,0.0009,0.0004,0.20561159129351078,0.9987,0.9999,162.66147859922177,134.22495632241785,102.98443579766537,1.1613465903513767,667.547293938864,0.6378881513694972,0.9264373232799246,4.7428,0.9561
P_00662_LEFT_CC,0.9874,88631.0,0.3806585495187605,0.2027004063312122,0.0023,0.0011,0.714676149406742,0.9937,0.9995,208.86381322957197,172.65201049759625,124.82101167315174,0.34533637502184206,1656.534234078267,0.8190737773708705,0.9086258508980563,13.5803,0.977
P_00662_LEFT_MLO,0.9736,183059.0,0.35903995190484556,0.3668045995041395,0.003,0.0019,0.579636128378639,0.9867,0.9992,209.3774319066148,161.44720733123336,84.72762645914396,-0.1253529580652336,2784.9486271093897,0.8210879682612344,0.8826161375087389,18.4955,0.9834
P_00665_LEFT_CC,0.993,77247.0,0.4457870344647467,0.7072916238528222,0.0021,0.0007,0.6133480371385531,0.9965,0.9998,222.71546067690056,204.6708746966904,151.71826837977233,-0.030205303239289442,1967.5291834443838,0.8733939634388257,0.8797662976629766,11.9141,0.966
P_00665_LEFT_MLO,0.9964,39388.0,0.6201276520226531,0.8441463802819813,0.0013,0.0004,0.5495806956389117,0.9982,0.9999,225.01510666219062,214.69689109831424,197.7890102847377,1.2614333161231213,1187.4610742253485,0.8824121829889828,0.8793730883436405,8.9529,0.9597
P_00666_RIGHT_CC,0.9974,26415.0,0.2942094423633472,0.7883109853272516,0.0008,0.0005,0.5480316234095984,0.9987,0.9998,118.48249027237354,83.18323408686994,54.82879377431907,-1.5367897040242307,1347.691521603648,0.46463721675440606,0.732691667591257,2.9491,0.9419
P_00666_RIGHT_MLO,0.9972,28560.0,0.48541269111811397,0.623970749780599,0.001,0.0005,0.6673814074157784,0.9986,0.9998,141.06382978723406,108.78652165653496,70.53191489361703,0.17359681327362572,1313.343325219257,0.5531914893617021,0.7917059377945335,3.9931,0.9439
P_00668_LEFT_CC,0.9912,121694.0,0.6388638602614071,0.5637719487684933,0.0013,0.0006,0.5778811769540665,0.9956,0.9998,195.75097276264592,164.79296812525698,126.431906614786,0.9654589716933086,2002.0926753054239,0.7676508735790036,0.9039950080969855,10.8233,0.9814
P_00668_LEFT_MLO,0.9899,163723.0,0.5387581482057816,0.44663617645523707,0.0016,0.0009,0.712758403272303,0.9949,0.9996,207.60311284046693,159.30326616244753,127.49416342412451,1.526608537488504,2978.8765132769972,0.8141298542763409,0.8271762744404587,11.2132,0.9784
P_00670_RIGHT_CC,0.9947,32882.0,0.43182994674807185,0.7454406082105373,0.0023,0.001,0.6615373187314109,0.9973,0.9996,183.59143968871595,153.3411562202021,120.10894941634241,0.16876009108422485,1473.2611101190982,0.7199664301518273,0.7861805140466228,7.6913,0.946
P_00670_RIGHT_MLO,0.9953,30583.0,0.7296342126344701,0.7506639427824933,0.0015,0.0007,0.5442754212543874,0.9977,0.9997,210.49027237354085,167.35800718870416,137.67315175097275,1.3040678465856457,1086.3483758531402,0.8254520485236896,0.8656872735507246,7.8861,0.9592
P_00671_LEFT_CC,0.9962,41546.0,0.45626286151880313,0.23915964254210575,0.0013,0.0004,0.519343232832755,0.9981,0.9999,161.05836575875486,139.70478646237322,113.5136186770428,0.7398954556645777,1244.8580438450185,0.6316014343480583,0.8769419115163796,5.948,0.9601
P_00671_LEFT_MLO,0.9955,44178.0,0.5426458022092444,0.3707442022821552,0.0016,0.0005,0.5555524823801079,0.9978,0.9998,173.82490272373542,150.50396917457905,128.33463035019454,-1.4556728285624005,1393.0012254892758,0.6816662851911193,0.8576587070471753,6.9551,0.9582
P_00673_RIGHT_MLO,0.9923,79628.0,0.13976011444287365,0.8402334454751632,0.0032,0.0012,0.9248282579763063,0.9962,0.9996,198.75486381322958,172.06859122546297,115.39688715953308,-0.37189679263945363,3191.2146083936213,0.7794308384832532,0.24868828702778334,10.4231,0.949
P_00675_LEFT_CC,0.9885,56981.0,0.3062539953347183,0.15227391005980323,0.0043,0.0016,0.5556308766960429,0.9942,0.9995,173.87937743190662,149.9135426874833,119.93774319066148,-0.7462289340724385,1892.835749268432,0.681879911497673,0.782233265608698,11.1524,0.9558
P_00675_LEFT_MLO,0.9908,57649.0,0.4007343161673588,0.2616868724277168,0.0036,0.0012,0.7429096190463512,0.9954,0.9996,164.46303501945528,142.79643998805867,124.81712062256808,1.4505889411794566,1939.7535341682733,0.6449530785076677,0.807601249597243,9.5015,0.9553
P_00676_LEFT_CC,0.9928,68310.0,0.15760855501933788,0.8695546899971431,0.0019,0.0006,0.3654110101659391,0.9964,0.9998,204.74319066147862,182.40158256563262,154.63424124513617,-0.15216077483924675,1606.8458505361987,0.802914473182269,0.895504778385181,10.7606,0.9689
P_00676_LEFT_MLO,0.991,85363.0,0.4768162791678905,0.8259685162183118,0.0022,0.0009,0.41067907144838667,0.9955,0.9997,211.03891050583655,177.00273266500108,140.57198443579767,0.5716986659267305,2159.1555544218263,0.8276035706111238,0.8612260134385278,11.7132,0.9696
P_00677_RIGHT_CC,0.9957,46910.0,0.5076268666763903,0.5063702282212267,0.0009,0.0005,0.5148363654322047,0.9978,0.9998,184.27892234548335,131.69157423816966,70.90439002074926,-1.1927376217272097,1407.2194795587557,0.722662440570523,0.8436595147743827,6.0667,0.9628
P_00677_RIGHT_MLO,0.9951,56206.0,0.5931775149038281,0.3262255203576526,0.0011,0.0006,0.4260245066992396,0.9976,0.9998,154.2918287937743,104.03323052456702,54.31517509727626,-1.4406203923102636,1768.362661203013,0.6050659952697032,0.8096513972918468,5.1312,0.9577
P_00678_LEFT_CC,0.9875,124866.0,0.3384430533387636,0.6721084928647975,0.0018,0.0007,0.4949114962836457,0.9937,0.9997,219.78599221789884,183.7217693787974,135.75097276264592,0.017299870693605394,1479.0550493584383,0.8619058518348974,0.9836073321937502,14.4436,0.9828
P_00678_LEFT_MLO,0.986,158691.0,0.4903062547674217,0.8170016295057243,0.0029,0.001,0.8130952003729575,0.993,0.9997,223.21789883268482,204.99992261592882,183.49027237354085,-0.06451017769880435,2515.7139956489837,0.8753643091477836,0.8290849246362425,16.9218,0.9766
P_00680_RIGHT_CC,0.9909,67704.0,0.315121786089528,0.7949224636288563,0.0013,0.0008,0.49678039464484663,0.9955,0.9996,228.29567911572602,103.39718906654525,0.0,0.9145590095848881,1556.8946237714777,0.8952771730028471,0.865680420411973,8.2327,0.95
P_00687_LEFT_CC,0.9883,77406.0,0.4664848268747054,0.4919452551395201,0.003,0.0011,0.6036656834663104,0.9941,0.9996,201.87937743190662,171.75714352068144,138.6031128404669,-1.0185373231131567,1804.4570696119915,0.7916838330663004,0.8640026788704096,12.9613,0.97
P_00687_LEFT_MLO,0.9894,79308.0,0.6858991785629692,0.4621125103442379,0.0017,0.0008,0.23955590734822307,0.9947,0.9997,188.863813229572,146.01077113726342,100.6692607003891,-1.3228259749541627,1286.5209947489207,0.740642404821851,0.9637740159681124,10.6027,0.9763
P_00689_RIGHT_CC,0.9971,44123.0,0.3157138065239643,0.41758542789702935,0.0011,0.0004,0.6387526271453658,0.9986,0.9999,226.89494163424123,200.60435300646554,169.42801556420233,0.5537737419323686,1439.681420335881,0.8897840848401617,0.8430072602216279,7.4792,0.9579
P_00689_RIGHT_MLO,0.9979,38238.0,0.30467732719588514,0.5735034775878595,0.0005,0.0003,0.5641763379304374,0.9989,0.9999,175.96887159533074,103.51914366766573,25.801556420233464,0.582563948681878,1241.0235200658622,0.690074006256199,0.8884912981852824,3.5392,0.9425
P_00690_LEFT_CC,0.9841,138592.0,0.4739337390505116,0.5431011550722901,0.0024,0.0014,0.5130117801159173,0.992,0.9994,213.24513618677042,163.93563735381608,114.08949416342413,0.4332543873119666,2714.8937572197,0.8362554360265507,0.840404824420445,14.4546,0.9781
P_00690_LEFT_MLO,0.9895,93920.0,0.48273305167214214,0.4619698887846546,0.0014,0.0009,0.4128859134776844,0.9947,0.9996,178.82879377431905,120.85797474794343,59.89105058365759,1.480861211979825,2361.0550493584383,0.7012893873502708,0.8285694120968311,8.8003,0.9744
P_00692_LEFT_MLO,0.9904,58871.0,0.7466217783225216,0.8250893986653329,0.0022,0.0011,0.6061358213141376,0.9952,0.9996,204.17120622568095,155.03145438285,77.14007782101167,0.547940027396358,1811.5504320004434,0.8006713969634547,0.8402700465302161,10.6119,0.9638
P_00694_RIGHT_CC,0.9741,166844.0,0.5366543751190501,0.8928417521230446,0.0052,0.0017,0.4980344081524851,0.9869,0.9995,255.0,231.29840935451577,203.70689655172413,-0.24554178142649455,2902.909955141877,1.0419161676646707,0.8764426233813989,26.0402,0.9772
P_00694_RIGHT_MLO,0.9824,103993.0,0.41427614357906917,0.5885813543649969,0.0035,0.0015,0.25424086966548676,0.9912,0.9994,219.1750972762646,177.46882922118263,93.30739299610894,0.3165281484227019,2190.263202160151,0.8595101853971161,0.8581413387905994,16.5337,0.973
P_00695_RIGHT_CC,0.9761,276978.0,0.4874543241210774,0.9144166526274283,0.0027,0.0015,0.6490660336092982,0.988,0.9994,214.08949416342412,165.08295726924666,68.70817120622567,1.4729361584280007,3532.386181268875,0.8395666437781338,0.8911030608765033,18.1036,0.9835
P_00695_RIGHT_MLO,0.9784,264833.0,0.4952534962454038,0.7851324060424621,0.0026,0.0012,0.6267686589145525,0.9891,0.9995,202.94941634241243,163.3653978490608,51.83268482490272,-1.5496584345743574,3189.0430355183676,0.7958800640878919,0.9113913160185972,17.0323,0.984
P_00697_LEFT_CC,0.993,64816.0,0.5973262569512438,0.7580677022638138,0.0016,0.0008,0.478550007949372,0.9965,0.9997,131.91050583657588,87.53446025480571,54.249027237354085,0.1971258226538522,2126.9921702420356,0.5172961013199054,0.8057482409686482,5.1326,0.9502
P_00697_LEFT_MLO,0.9942,55321.0,0.46916713908646435,0.7249254322003627,0.0019,0.0008,0.5938186279742458,0.9971,0.9997,142.78210116731518,116.16865633943867,82.77821011673151,-0.6181907535721326,1548.438779648762,0.5599298084992752,0.8422422849139046,6.1318,0.9585
P_00698_RIGHT_CC,0.9834,146565.0,0.4668595651701825,0.8212640730340106,0.0029,0.0012,0.5576086734751725,0.9917,0.9996,229.4241245136187,202.40748908765596,140.66926070038912,-0.8544280414269053,2444.487552884041,0.8997024490730144,0.8896530374399068,18.2716,0.979
P_00698_RIGHT_MLO,0.9743,234842.0,0.5861614575717868,0.8084588028123195,0.0053,0.0024,0.5853115583172648,0.987,0.9991,212.37354085603113,173.41173212674457,123.62256809338521,0.908515847468892,4090.8125881400683,0.8328374151216907,0.8321946448567662,19.4886,0.9742
P_00699_RIGHT_CC,0.9973,22260.0,0.6402445999311734,0.7690821438128226,0.001,0.0004,0.5892061643944856,0.9987,0.9999,166.58018372915288,138.64938256137495,115.57524338462035,0.13954611003090842,695.8315651863257,0.6532556224672662,0.9401926001013685,4.9538,0.9565
P_00699_RIGHT_MLO,0.9972,25931.0,0.7136119069473877,0.691734558109635,0.0011,0.0004,0.7211936762515188,0.9986,0.9999,188.99533303701824,167.4686841525067,144.18939297733192,0.8742628666808064,848.1869042456532,0.7411581687726205,0.8826072157930565,6.0771,0.9531
P_00700_RIGHT_CC,0.9915,97198.0,0.3136954464802078,0.8372985057046474,0.0016,0.0007,0.2849986814276247,0.9957,0.9997,235.16342412451363,181.36393744951437,132.52918287937743,-1.343952327605298,1727.1982310026958,0.9222095063706417,0.9115873388042204,11.7251,0.9754
P_00700_RIGHT_MLO,0.9945,60538.0,0.34733652064020704,0.5662118725995959,0.001,0.0007,0.7028281310571253,0.9972,0.9997,231.3929961089494,172.5388986150513,136.72762645914398,-1.5157323464371648,1365.3616151824865,0.9074235141527428,0.8938004754100781,8.9567,0.9686
P_00702_RIGHT_CC,0.9961,41077.0,0.23113939071275733,0.40891027018152365,0.0008,0.0005,0.5060580351433498,0.998,0.9998,123.65216121495327,93.40741525114828,44.46529400311526,-1.439634907452843,954.7676400493967,0.48491043613707163,0.9418090106614697,4.1148,0.9707
P_00702_RIGHT_MLO,0.9969,37051.0,0.6252546374458703,0.3279246938689888,0.0008,0.0004,0.5032173816035274,0.9984,0.9999,190.92509231849118,158.50836836375842,130.92028565324867,0.4661517707447876,975.1463197058371,0.7487258522293772,0.9004107025687137,6.1517,0.9672
P_00703_LEFT_CC,0.9909,71515.0,0.5206907368573205,0.4709074394222017,0.0024,0.001,0.4395991477354852,0.9955,0.9997,205.0466926070039,170.1616085004071,133.295719844358,-1.16859362372099,1895.782971419796,0.8041046768902114,0.8594933057712184,11.2684,0.9682
P_00703_LEFT_MLO,0.9839,145338.0,0.524492685825602,0.5679201351380815,0.0027,0.0014,0.4359976764327415,0.9919,0.9994,196.2295719844358,138.4501608032113,86.37354085603113,-1.4225197381352406,3427.7476169826123,0.7695277332722973,0.8224429165605636,12.3682,0.9699
P_00706_RIGHT_CC,0.9608,259885.0,0.5313234496846059,0.8681897502111251,0.0059,0.0024,0.5129979554499445,0.9802,0.9992,225.22568093385215,196.91447996790555,122.68093385214009,-1.532967863561673,3704.0135982668444,0.883237964446479,0.8553857192698356,27.4026,0.9818
P_00706_RIGHT_MLO,0.9677,211780.0,0.3780833774732346,0.6887993984296139,0.0046,0.0017,0.4535031369618844,0.9837,0.9994,228.7354085603113,206.7483504833773,118.14007782101167,-1.4457203114053383,2817.883655951934,0.8970016021972992,0.8947946594558053,26.0944,0.9833
P_00707_RIGHT_CC,0.9951,27380.0,0.5043999434141809,0.6362755779263913,0.0018,0.0006,0.5945189151233871,0.9975,0.9998,157.28793774319067,138.78704257417579,114.88326848249028,0.6820579883725305,857.5544366138002,0.6168154421301595,0.9181449314241642,6.7328,0.9574
P_00707_RIGHT_MLO,0.9923,47567.0,0.4496176054095468,0.3747494029631103,0.0013,0.0008,0.6245784717735706,0.9962,0.9996,205.17898832684827,146.10475799075627,117.45525291828793,-0.12800408746960373,1126.4316369738256,0.804623483634699,0.9311890685564387,8.9124,0.9659
P_00708_RIGHT_CC,0.9963,24307.0,0.5895337437991655,0.9812264954734955,0.0005,0.0004,0.807518385654375,0.9982,0.9998,255.0,145.52073436756382,87.55642023346303,1.5623435526926062,832.1736649163068,1.0,0.910374531835206,6.6171,0.9595
P_00708_RIGHT_MLO,0.9962,23217.0,0.6596436443652527,0.7104729322936114,0.0019,0.0007,0.5571556876530439,0.9981,0.9998,164.57198443579767,139.62922663840345,105.03112840466926,1.2349890525596494,1184.3422791987305,0.6453803311207752,0.7668196981206856,5.8605,0.9375
P_00710_LEFT_CC,0.9833,117139.0,0.5354309135321157,0.08248141417185569,0.0026,0.0015,0.9418915824579963,0.9916,0.9994,255.0,155.46369156095543,100.40466926070039,0.8120868725118517,4061.9872990769018,1.0,0.4826354410874017,13.9645,0.9577
P_00710_LEFT_MLO,0.991,64026.0,0.5064766339088582,0.28992196779833834,0.0025,0.0009,0.5428309003008143,0.9955,0.9997,207.23346303501947,179.50062292300754,130.7315175097276,1.0608438895341752,1691.5931085813127,0.8126802471961547,0.878995057660626,11.8481,0.9668
P_00710_RIGHT_CC,0.9967,23391.0,0.31661254733678135,0.798982652018623,0.0009,0.0004,0.7814277564178735,0.9983,0.9998,146.15175097276264,104.27604251660198,30.498054474708173,0.15781685952677119,794.8021279348029,0.5731441214618143,0.9060309098655924,4.289,0.9556
P_00711_LEFT_CC,0.995,52765.0,0.3058256143592659,0.050697112819003826,0.0014,0.0005,0.5402052442086017,0.9975,0.9998,205.00778210116732,176.10234676107746,140.4124513618677,0.9022740898246784,1407.6509370638316,0.8039520866712444,0.8747803309128287,8.659,0.9674
P_00711_LEFT_MLO,0.9949,57770.0,0.3444635760495368,0.3051510044904235,0.0018,0.0006,0.47946598814398994,0.9975,0.9998,202.86381322957197,180.36014060857187,159.77431906614785,0.25277309948127674,1746.5870119269025,0.7955443656061646,0.8085713885817459,8.9186,0.9586
P_00711_RIGHT_CC,0.9983,18229.0,0.6357855115974048,0.3850703300698435,0.0006,0.0003,0.7858843712048007,0.9991,0.9999,152.06225680933852,124.72348673480258,88.49805447470817,-0.7384833448915139,820.7077195258245,0.5963225757228962,0.8588052388580043,3.5625,0.9548
P_00711_RIGHT_MLO,0.9983,18462.0,0.6824862570649421,0.3773837144456004,0.0007,0.0003,0.7583986946825837,0.9992,0.9999,165.34241245136187,134.69678806019473,99.46303501945525,-0.02031971377560592,829.0153313703993,0.6484016174563211,0.843899986286968,3.8093,0.9454
P_00715_RIGHT_CC,0.9937,46368.0,0.3204999836358004,0.9230673771676737,0.0021,0.0009,0.43140842742148783,0.9968,0.9997,150.42023346303503,126.35470155185517,96.98832684824902,-0.39143554280203,1580.2306268470486,0.5898832684824903,0.8002070929329537,6.9739,0.9586
P_00715_RIGHT_MLO,0.9924,53054.0,0.5119518460370677,0.8522530678732652,0.002,0.001,0.7457025275676682,0.9962,0.9996,176.96108949416342,140.35685489815165,113.59922178988327,0.7470481603555335,1642.4610742253483,0.6939650568398565,0.8167556999245655,8.4879,0.9638
P_00716_LEFT_MLO,0.9953,31270.0,0.2556953982726618,0.11786719296484023,0.0019,0.0008,0.8105246117202392,0.9977,0.9997,176.56420233463035,145.907993141199,111.45525291828794,-0.01819333898786923,1187.0407640085652,0.6924086366063935,0.8170464046822743,6.9102,0.9489
P_00717_RIGHT_CC,0.9968,38430.0,0.6056630920690836,0.49340423869200156,0.0008,0.0004,0.5013802101679471,0.9984,0.9998,136.7315175097276,113.84635999963548,88.66536964980544,0.8416189932828868,1035.3189386016174,0.5362020294499122,0.9211409395973155,4.5182,0.9692
P_00717_RIGHT_MLO,0.9962,42309.0,0.7341659294685821,0.527055990354553,0.0009,0.0005,0.6753882314363406,0.9981,0.9998,99.21011673151752,70.58182440048954,38.63813229571984,0.034549762725100436,1562.4915574973977,0.38905928130006867,0.8124159913975191,3.0275,0.9578
P_00718_RIGHT_MLO,0.9893,68381.0,0.32867895349969994,0.6728660166393448,0.0026,0.0011,0.5366636088642764,0.9946,0.9996,209.20622568093384,163.86687725906523,114.19844357976655,0.9444988772637661,1682.9240610230004,0.8204165712977798,0.8629932985852569,11.799,0.9677
P_00719_LEFT_MLO,0.9769,136781.0,0.640789566981701,0.0683592301930142,0.0042,0.0014,0.6947754004072298,0.9884,0.9996,230.79377431906616,221.18054160649942,194.21400778210116,-1.376241781928929,2110.6835123769342,0.9050736247806516,0.9220279343166069,23.5122,0.9796
P_00720_RIGHT_CC,0.9964,45576.0,0.7439994899912213,0.09726915715039257,0.0008,0.0004,0.5204748235680782,0.9982,0.9998,211.03891050583655,172.55946649851208,137.30350194552528,-0.037871410218369504,1236.3178925810907,0.8276035706111238,0.8712174794028253,7.1651,0.9703
P_00720_RIGHT_MLO,0.9985,19649.0,0.5239871008605108,0.019572954764471955,0.0007,0.0003,0.7768802651523489,0.9993,0.9999,255.0,178.92979692434915,127.73929961089495,1.4960175003643528,813.1625176280136,1.0,0.8391987699666866,4.7879,0.9099
P_00721_LEFT_CC,0.9972,40996.0,0.7574765787856752,0.4360096679483345,0.0004,0.0003,0.6180521764547493,0.9986,0.9999,189.6225680933852,96.03169740770001,45.2568093385214,-0.453147175061987,1491.1067811865473,0.7436179140917067,0.8197888337865942,3.539,0.9374
P_00722_RIGHT_CC,0.9904,59955.0,0.31636988706442115,0.8503993256982396,0.0026,0.001,0.5024026208575917,0.9952,0.9997,200.2101167315175,172.76394409944942,110.2568093385214,1.3721429247449064,1568.3900064134828,0.7851377126726177,0.8415209274906661,11.8003,0.9671
P_00722_RIGHT_MLO,0.9904,58123.0,0.4998800243914817,0.6371400747335715,0.0032,0.0011,0.37164476728005047,0.9952,0.9996,188.47470817120623,165.72415194102993,131.24513618677042,-0.747601613914958,1711.6702730475881,0.7391165026321813,0.8352325798617598,11.2474,0.9612
P_00723_LEFT_MLO,0.9959,37248.0,0.42665337192056746,0.06901199788560748,0.0008,0.0005,0.7809237909893814,0.998,0.9998,185.38910505836574,129.91885068176956,96.71984435797665,1.53676242974917,958.4772721475249,0.727016098268101,0.9391120187580364,5.7808,0.9612
P_00726_RIGHT_CC,0.9942,37305.0,0.5156837371461228,0.668301633696688,0.0018,0.0007,0.4153747125404317,0.9971,0.9998,171.93774319066148,144.27507803222673,120.10894941634241,-1.3897599393078688,1069.7686860699232,0.6742656595712215,0.8920799655650676,7.6106,0.9625
P_00726_RIGHT_MLO,0.9915,55883.0,0.7610143310992257,0.5478455290225931,0.0024,0.0011,0.6707446748683746,0.9957,0.9996,180.42023346303503,142.79225425884584,108.45914396887159,1.2759962303808026,1698.7180002623404,0.7075303273060197,0.8596194373086803,9.1809,0.9613
P_00727_LEFT_CC,0.9941,43932.0,0.315192495770765,0.8001881786918544,0.0022,0.0007,0.39075186785479976,0.997,0.9998,223.7898832684825,202.58312581417835,185.04280155642022,0.48988481824360025,1386.319984622144,0.877607385366598,0.8623925248321621,10.7904,0.9574
P_00727_LEFT_MLO,0.9945,44869.0,0.3944401453133103,0.6702348166716638,0.0017,0.0006,0.41799100790807187,0.9973,0.9998,226.4863813229572,208.64994159825233,192.40077821011673,0.4059295545821362,1241.296644025031,0.8881818875410086,0.8932353878006052,10.7013,0.9635
P_00728_RIGHT_CC,0.9866,94954.0,0.5536830486231432,0.8070826928058887,0.003,0.0016,0.7214481743089265,0.9933,0.9994,218.7976653696498,171.69060246989142,139.64202334630352,-0.06192068504757755,2382.1038225937173,0.8580300602731364,0.8434507630265239,13.838,0.9708
P_00728_RIGHT_MLO,0.9903,70985.0,0.7954834405277462,0.805938074206253,0.0023,0.001,0.6838203235382935,0.9951,0.9997,226.5953307392996,186.31191557157499,117.28015564202335,-0.04852056652872298,1781.5880579474292,0.8886091401541161,0.8722444766656017,12.8412,0.9696
P_00730_RIGHT_CC,0.999,5420.0,0.43551096760967606,0.9837630780873676,0.0007,0.0003,0.906557722244484,0.9995,0.9999,131.58754863813232,110.81281749393372,85.66926070038912,-1.4347470099388326,370.1431816442575,0.5160296025024796,0.9209855564995751,2.3116,0.9003
P_00731_RIGHT_CC,0.9921,81133.0,0.3730688619251879,0.666116735335595,0.0017,0.0008,0.49866382263334713,0.996,0.9997,250.87134401114204,210.87785363498256,137.38509749303623,-1.468268386344283,1903.2215715998086,0.9838091922005571,0.8403733012926748,13.0916,0.973
P_00731_RIGHT_MLO,0.992,82275.0,0.4790264635518978,0.5913312676137156,0.0015,0.0007,0.5367033665130195,0.996,0.9997,194.03816369819197,161.51665720489754,117.29175785327092,0.840923326693788,1683.6885630108177,0.7609339752870273,0.8915316682017662,10.0803,0.9774
P_00732_LEFT_CC,0.9536,301538.0,0.3296405699327112,0.46061884448829116,0.0054,0.0029,0.6428398635966874,0.9765,0.9988,221.79766536964982,174.4519519037459,93.03891050583657,0.017310650892958405,3895.379218062688,0.8697947661554895,0.8862404627267491,26.5276,0.9837
P_00732_LEFT_MLO,0.957,282307.0,0.5882121594929742,0.6577574933267255,0.006,0.0027,0.2535591033274895,0.9782,0.999,222.39688715953307,185.62366487933176,93.98054474708172,1.3908975945491793,4133.1559133593255,0.8721446555275807,0.897420655104013,27.0378,0.9833
